0,0.9058823529411765
1,0.8705882352941177
2,0.8666666666666667
3,0.9647058823529412
4,0.9372549019607843
5,0.8666666666666667
6,0.9176470588235294
7,0.8941176470588235
8,0.9686274509803922
9,0.9607843137254902
10,0.9215686274509803
11,0.8784313725490196
12,0.9529411764705882
13,0.9333333333333333
14,0.8666666666666667
15,0.9686274509803922
16,0.8666666666666667
17,0.9254901960784314
18,0.8823529411764706
19,0.9215686274509803
20,0.6705882352941176
21,0.9019607843137255
22,0.796078431372549
23,0.8588235294117647
24,0.9098039215686274
25,0.7803921568627451
26,0.9411764705882353
27,0.8705882352941177
28,0.9686274509803922
29,0.8588235294117647
30,0.8862745098039215
31,0.9215686274509803
32,0.8862745098039215
33,0.996078431372549
34,0.8549019607843137
35,0.9254901960784314
36,0.9254901960784314
37,0.8980392156862745
38,0.9529411764705882
39,0.9333333333333333
40,0.9647058823529412
41,0.8980392156862745
42,0.807843137254902
43,0.9254901960784314
44,0.8862745098039215
45,0.792156862745098
46,0.8588235294117647
47,0.8352941176470589
48,0.9098039215686274
49,0.8901960784313725
50,0.8392156862745098
51,0.8862745098039215
52,0.9137254901960784
53,0.8666666666666667
54,0.9607843137254902
55,0.7764705882352941
56,0.9450980392156862
57,0.9098039215686274
58,0.9490196078431372
59,0.9568627450980391
60,0.9411764705882353
61,0.9450980392156862
62,0.9098039215686274
63,0.9254901960784314
64,0.9019607843137255
65,0.8274509803921568
66,0.9254901960784314
67,0.9333333333333333
68,0.9490196078431372
69,0.8823529411764706
70,0.8196078431372549
71,0.9725490196078431
72,0.9098039215686274
73,0.8392156862745098
74,0.8705882352941177
75,0.9529411764705882
76,0.9529411764705882
77,0.9803921568627451
78,0.9568627450980391
79,0.9372549019607843
80,0.8901960784313725
81,0.9254901960784314
82,0.9215686274509803
83,0.9098039215686274
84,0.8549019607843137
85,0.8705882352941177
86,0.9254901960784314
87,0.9803921568627451
88,0.8823529411764706
89,0.8745098039215686
90,0.9176470588235294
91,0.9215686274509803
92,0.9764705882352941
93,0.9607843137254902
94,0.9254901960784314
95,0.9372549019607843
96,0.9647058823529412
97,0.9450980392156862
98,0.8980392156862745
99,0.7803921568627451
100,0.9725490196078431
101,0.8352941176470589
102,0.8235294117647058
103,0.9568627450980391
104,0.9882352941176471
105,0.8862745098039215
106,0.9019607843137255
107,0.8705882352941177
108,0.9607843137254902
109,0.9568627450980391
110,0.9921568627450981
111,0.9725490196078431
112,0.8784313725490196
113,0.9058823529411765
114,0.9215686274509803
115,0.9411764705882353
116,0.9215686274509803
117,0.9764705882352941
118,0.9686274509803922
119,0.9725490196078431
120,0.9529411764705882
121,0.9176470588235294
122,0.8705882352941177
123,0.9372549019607843
124,0.7215686274509804
125,0.9098039215686274
126,0.8980392156862745
127,0.8627450980392157
128,0.9372549019607843
129,0.9450980392156862
130,0.9176470588235294
131,0.8
132,0.8627450980392157
133,0.792156862745098
134,0.9372549019607843
135,0.9529411764705882
136,0.8666666666666667
137,0.9882352941176471
138,0.9686274509803922
139,0.9058823529411765
140,0.9137254901960784
141,0.9294117647058824
142,0.9411764705882353
143,0.9725490196078431
144,0.9607843137254902
145,0.9254901960784314
146,0.9294117647058824
147,0.9529411764705882
148,0.8823529411764706
149,0.8470588235294118
150,0.8
151,0.9372549019607843
152,0.8784313725490196
153,0.8823529411764706
154,0.9254901960784314
155,0.9254901960784314
156,0.8980392156862745
157,0.8901960784313725
158,0.9019607843137255
159,0.8823529411764706
160,0.9725490196078431
161,0.9411764705882353
162,0.9725490196078431
163,0.8588235294117647
164,0.9254901960784314
165,0.8941176470588235
166,0.8784313725490196
167,0.9450980392156862
168,0.9019607843137255
169,0.9137254901960784
170,0.9254901960784314
171,0.9098039215686274
172,0.984313725490196
173,0.9372549019607843
174,0.8980392156862745
175,0.8784313725490196
176,0.8509803921568627
177,0.9607843137254902
178,0.8941176470588235
179,0.8901960784313725
180,0.9568627450980391
181,0.9803921568627451
182,0.9647058823529412
183,0.8862745098039215
184,0.9450980392156862
185,0.7647058823529411
186,0.8666666666666667
187,0.984313725490196
188,0.9019607843137255
189,0.9137254901960784
190,0.8274509803921568
191,0.9803921568627451
192,0.9372549019607843
193,0.9215686274509803
194,0.9686274509803922
195,0.8980392156862745
196,0.8509803921568627
197,0.9019607843137255
198,0.9254901960784314
199,0.9372549019607843
200,0.9058823529411765
201,0.996078431372549
202,0.9333333333333333
203,0.8156862745098039
204,0.8941176470588235
205,0.9254901960784314
206,0.8509803921568627
207,0.8588235294117647
208,0.9137254901960784
209,0.9803921568627451
210,0.9372549019607843
211,0.8745098039215686
212,0.8274509803921568
213,0.792156862745098
214,0.9176470588235294
215,0.9568627450980391
216,0.9294117647058824
217,0.9372549019607843
218,0.9215686274509803
219,0.9921568627450981
220,0.8980392156862745
221,0.9607843137254902
222,0.9372549019607843
223,0.9568627450980391
224,0.8823529411764706
225,0.8901960784313725
226,0.9411764705882353
227,0.9098039215686274
228,0.9254901960784314
229,0.8784313725490196
230,0.8627450980392157
231,0.9254901960784314
232,0.9490196078431372
233,0.9294117647058824
234,0.9019607843137255
235,0.8941176470588235
236,0.9568627450980391
237,0.8274509803921568
238,0.9176470588235294
239,0.9058823529411765
240,0.9294117647058824
241,0.9607843137254902
242,0.7843137254901961
243,0.8705882352941177
244,0.9607843137254902
245,0.8705882352941177
246,0.9411764705882353
247,0.9450980392156862
248,0.9490196078431372
249,0.9725490196078431
250,0.8941176470588235
251,0.9294117647058824
252,0.8549019607843137
253,0.9725490196078431
254,0.8313725490196078
255,0.9725490196078431
